Sensor ID, F22AF15072C9
Timestamp,2017-10-21 11:37:18
Samples,16382
Interval,500ms

Sample #, Temperature, Humidity, Lux, Acc X, Acc Y, Acc Z
2017-10-21 11:40:18,23.9,69.6,9.0,0.37,-0.22,0.93
2017-10-21 11:40:19,23.9,69.6,9.0,0.35,-0.22,0.93
2017-10-21 11:40:19,23.9,69.6,9.0,0.38,-0.22,0.93
2017-10-21 11:40:20,23.9,69.6,9.0,0.36,-0.22,0.93
2017-10-21 11:40:20,23.9,69.6,9.0,0.37,-0.22,0.93
2017-10-21 11:40:21,23.9,69.6,9.0,0.36,-0.22,0.93
2017-10-21 11:40:21,23.9,69.6,9.0,0.35,-0.22,0.93
2017-10-21 11:40:22,23.9,69.6,9.0,0.36,-0.22,0.93
2017-10-21 11:40:22,23.9,69.6,9.0,0.36,-0.22,0.93
2017-10-21 11:40:23,23.9,69.6,9.0,0.36,-0.22,0.93
2017-10-21 11:40:23,23.9,69.6,9.0,0.38,-0.22,0.93
2017-10-21 11:40:24,23.9,69.6,9.0,0.35,-0.22,0.93
2017-10-21 11:40:24,23.9,69.6,9.0,0.38,-0.22,0.93
2017-10-21 11:40:25,23.9,69.6,9.0,0.37,-0.22,0.93
2017-10-21 11:40:25,23.9,69.6,9.0,0.35,-0.22,0.93
2017-10-21 11:40:26,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:40:26,23.9,69.6,9.0,0.36,-0.22,0.93
2017-10-21 11:40:27,23.9,69.6,9.0,0.37,-0.22,0.93
2017-10-21 11:40:27,23.9,69.6,9.0,0.35,-0.22,0.93
2017-10-21 11:40:28,23.9,69.6,9.0,0.37,-0.22,0.93
2017-10-21 11:40:28,23.9,69.6,9.0,0.38,-0.22,0.93
2017-10-21 11:40:29,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:40:29,23.9,69.6,9.0,0.37,-0.22,0.93
2017-10-21 11:40:30,23.9,69.6,9.0,0.35,-0.22,0.93
2017-10-21 11:40:30,23.9,69.6,9.0,0.37,-0.22,0.93
2017-10-21 11:40:31,23.9,69.5,9.0,0.39,-0.22,0.93
2017-10-21 11:40:31,23.9,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:40:32,23.9,69.6,9.0,0.36,-0.22,0.93
2017-10-21 11:40:32,23.9,69.6,9.0,0.37,-0.22,0.93
2017-10-21 11:40:33,23.9,69.5,9.0,0.39,-0.22,0.93
2017-10-21 11:40:33,23.9,69.6,9.0,0.37,-0.22,0.93
2017-10-21 11:40:34,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:40:34,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:40:35,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:40:35,23.9,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:40:36,23.9,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:40:36,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:40:37,23.9,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:40:37,23.9,69.6,9.0,0.36,-0.22,0.93
2017-10-21 11:40:38,23.9,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:40:38,23.9,69.6,9.0,0.36,-0.22,0.93
2017-10-21 11:40:39,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:40:39,23.9,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:40:40,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:40:40,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:40:41,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:40:41,23.9,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:40:42,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:40:42,23.9,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:40:43,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:40:43,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:40:44,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:40:44,23.9,69.6,9.0,0.37,-0.22,0.93
2017-10-21 11:40:45,23.9,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:40:45,23.9,69.6,9.0,0.37,-0.22,0.93
2017-10-21 11:40:46,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:40:46,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:40:47,23.9,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:40:47,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:40:48,23.9,69.6,9.0,0.37,-0.22,0.93
2017-10-21 11:40:48,23.9,69.6,9.0,0.36,-0.22,0.93
2017-10-21 11:40:49,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:40:49,23.9,69.6,9.0,0.36,-0.22,0.93
2017-10-21 11:40:50,23.9,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:40:50,23.9,69.6,9.0,0.38,-0.22,0.93
2017-10-21 11:40:51,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:40:51,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:40:52,23.9,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:40:52,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:40:53,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:40:53,23.9,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:40:54,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:40:54,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:40:55,23.9,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:40:55,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:40:56,23.9,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:40:56,23.9,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:40:57,23.9,69.6,9.0,0.35,-0.22,0.93
2017-10-21 11:40:57,23.9,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:40:58,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:40:58,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:40:59,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:40:59,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:00,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:00,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:01,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:01,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:02,23.9,69.6,9.0,0.36,-0.22,0.93
2017-10-21 11:41:02,23.9,69.6,9.0,0.36,-0.22,0.93
2017-10-21 11:41:03,23.9,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:41:03,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:04,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:04,23.9,69.5,9.0,0.39,-0.22,0.93
2017-10-21 11:41:05,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:05,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:06,23.9,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:41:06,23.9,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:41:07,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:07,23.9,69.5,9.0,0.39,-0.22,0.93
2017-10-21 11:41:08,23.9,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:41:08,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:09,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:09,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:10,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:10,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:11,23.9,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:41:11,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:12,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:12,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:13,23.9,69.5,9.0,0.34,-0.22,0.93
2017-10-21 11:41:13,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:14,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:14,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:15,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:15,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:16,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:16,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:17,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:17,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:18,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:18,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:19,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:19,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:20,23.9,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:41:20,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:21,23.9,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:41:21,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:22,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:22,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:23,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:23,23.8,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:41:24,23.9,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:41:24,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:25,23.9,69.5,9.0,0.34,-0.22,0.93
2017-10-21 11:41:25,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:26,23.9,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:26,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:27,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:27,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:28,23.8,69.5,9.0,0.39,-0.22,0.93
2017-10-21 11:41:28,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:29,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:29,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:30,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:30,23.8,69.5,9.0,0.34,-0.22,0.93
2017-10-21 11:41:31,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:31,23.9,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:32,23.8,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:41:32,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:33,23.8,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:41:33,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:34,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:34,23.8,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:41:35,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:35,23.8,69.5,9.0,0.34,-0.22,0.93
2017-10-21 11:41:36,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:36,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:37,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:37,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:38,23.8,69.5,9.0,0.39,-0.22,0.93
2017-10-21 11:41:38,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:39,23.8,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:41:39,23.8,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:41:40,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:40,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:41,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:41,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:42,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:42,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:43,23.8,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:41:43,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:44,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:44,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:45,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:45,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:46,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:46,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:47,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:47,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:48,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:48,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:49,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:49,23.8,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:41:50,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:50,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:51,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:51,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:52,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:52,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:53,23.8,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:41:53,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:54,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:54,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:55,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:55,23.8,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:41:56,23.8,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:41:56,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:57,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:41:57,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:58,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:41:58,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:41:59,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:41:59,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:42:00,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:42:00,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:01,23.8,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:42:01,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:42:02,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:42:02,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:42:03,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:42:03,23.8,69.4,9.0,0.39,-0.22,0.93
2017-10-21 11:42:04,23.8,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:42:04,23.8,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:42:05,23.8,69.5,9.0,0.38,-0.22,0.93
2017-10-21 11:42:05,23.8,69.4,9.0,0.34,-0.22,0.93
2017-10-21 11:42:06,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:42:06,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:42:07,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:42:07,23.8,69.4,9.0,0.34,-0.22,0.93
2017-10-21 11:42:08,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:42:08,23.8,69.5,9.0,0.37,-0.22,0.93
2017-10-21 11:42:09,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:09,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:42:10,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:10,23.8,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:42:11,23.8,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:42:11,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:42:12,23.8,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:42:12,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:13,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:13,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:14,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:14,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:15,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:15,23.8,69.5,9.0,0.36,-0.22,0.93
2017-10-21 11:42:16,23.8,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:42:16,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:17,23.8,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:42:17,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:18,23.8,69.5,9.0,0.34,-0.22,0.93
2017-10-21 11:42:18,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:19,23.8,69.4,9.0,0.38,-0.22,0.93
2017-10-21 11:42:19,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:20,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:20,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:21,23.8,69.5,9.0,0.35,-0.22,0.93
2017-10-21 11:42:21,23.8,69.4,9.0,0.39,-0.22,0.93
2017-10-21 11:42:22,23.8,69.4,9.0,0.38,-0.22,0.93
2017-10-21 11:42:22,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:23,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:23,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:24,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:24,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:25,23.8,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:42:25,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:26,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:26,23.8,69.4,9.0,0.34,-0.22,0.93
2017-10-21 11:42:27,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:27,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:28,23.8,69.4,9.0,0.38,-0.22,0.93
2017-10-21 11:42:28,23.8,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:42:29,23.8,69.4,9.0,0.38,-0.22,0.93
2017-10-21 11:42:29,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:30,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:30,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:31,23.8,69.4,9.0,0.38,-0.22,0.93
2017-10-21 11:42:31,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:32,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:32,23.8,69.4,11.0,0.36,-0.22,0.93
2017-10-21 11:42:33,23.8,69.4,12.0,0.37,-0.22,0.93
2017-10-21 11:42:33,23.8,69.4,10.0,0.37,-0.22,0.93
2017-10-21 11:42:34,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:34,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:35,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:35,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:36,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:36,23.8,69.4,10.0,0.37,-0.22,0.93
2017-10-21 11:42:37,23.8,69.4,10.0,0.37,-0.22,0.93
2017-10-21 11:42:37,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:38,23.8,69.4,11.0,0.36,-0.22,0.93
2017-10-21 11:42:38,23.8,69.4,12.0,0.36,-0.22,0.93
2017-10-21 11:42:39,23.8,69.4,12.0,0.36,-0.22,0.93
2017-10-21 11:42:39,23.8,69.4,10.0,0.37,-0.22,0.93
2017-10-21 11:42:40,23.8,69.4,11.0,0.39,-0.22,0.93
2017-10-21 11:42:40,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:41,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:41,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:42,23.8,69.4,9.0,0.38,-0.22,0.93
2017-10-21 11:42:42,23.7,69.4,9.0,0.35,-0.22,0.90
2017-10-21 11:42:43,23.8,69.4,9.0,0.36,-0.21,0.94
2017-10-21 11:42:43,23.7,69.4,9.0,0.34,-0.24,0.94
2017-10-21 11:42:44,23.8,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:44,23.8,69.4,9.0,0.38,-0.21,1.01
2017-10-21 11:42:45,23.8,69.4,9.0,0.37,-0.23,0.93
2017-10-21 11:42:45,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:46,23.8,69.4,9.0,0.36,-0.21,0.92
2017-10-21 11:42:46,23.8,69.4,9.0,0.35,-0.21,0.92
2017-10-21 11:42:47,23.8,69.4,9.0,0.37,-0.20,0.92
2017-10-21 11:42:47,23.7,69.4,9.0,0.37,-0.21,0.92
2017-10-21 11:42:48,23.8,69.4,9.0,0.38,-0.22,0.93
2017-10-21 11:42:48,23.7,69.4,9.0,0.37,-0.23,0.93
2017-10-21 11:42:49,23.8,69.4,9.0,0.37,-0.21,0.93
2017-10-21 11:42:49,23.7,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:50,23.7,69.4,9.0,0.34,-0.22,0.93
2017-10-21 11:42:50,23.8,69.4,9.0,0.34,-0.22,0.93
2017-10-21 11:42:51,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:51,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:52,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:52,23.8,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:42:53,23.8,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:42:53,23.7,69.4,9.0,0.36,-0.26,0.90
2017-10-21 11:42:54,23.8,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:42:54,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:55,23.7,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:55,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:56,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:56,23.7,69.4,9.0,0.38,-0.22,0.93
2017-10-21 11:42:57,23.7,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:57,23.7,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:58,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:58,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:42:59,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:42:59,23.7,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:43:00,23.7,69.4,9.0,0.38,-0.22,0.93
2017-10-21 11:43:00,23.7,69.4,9.0,0.37,-0.22,0.92
2017-10-21 11:43:01,23.7,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:43:01,23.7,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:43:02,23.7,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:43:02,23.7,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:43:03,23.8,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:43:03,23.7,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:43:04,23.7,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:43:04,23.7,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:43:05,23.7,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:43:05,23.7,69.4,9.0,0.35,-0.21,0.93
2017-10-21 11:43:06,23.7,69.4,9.0,0.36,-0.23,0.93
2017-10-21 11:43:06,23.7,69.4,9.0,0.38,-0.22,0.92
2017-10-21 11:43:07,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:43:07,23.7,69.4,9.0,0.38,-0.22,0.94
2017-10-21 11:43:08,23.7,69.4,9.0,0.38,-0.23,0.93
2017-10-21 11:43:08,23.7,69.4,9.0,0.35,-0.22,0.92
2017-10-21 11:43:09,23.7,69.4,9.0,0.38,-0.22,0.93
2017-10-21 11:43:09,23.7,69.4,9.0,0.36,-0.20,0.95
2017-10-21 11:43:10,23.7,69.4,9.0,0.37,-0.23,0.92
2017-10-21 11:43:10,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:43:11,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:43:11,23.7,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:43:12,23.7,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:43:12,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:43:13,23.7,69.4,9.0,0.36,-0.21,0.98
2017-10-21 11:43:13,23.7,69.4,9.0,0.38,-0.21,0.94
2017-10-21 11:43:14,23.7,69.4,9.0,0.36,-0.21,0.96
2017-10-21 11:43:14,23.7,69.4,9.0,0.36,-0.21,0.92
2017-10-21 11:43:15,23.7,69.4,9.0,0.36,-0.22,0.93
2017-10-21 11:43:15,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:43:16,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:43:16,23.7,69.3,9.0,0.37,-0.22,0.93
2017-10-21 11:43:17,23.7,69.3,9.0,0.38,-0.22,0.93
2017-10-21 11:43:17,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:43:18,23.7,69.3,9.0,0.38,-0.22,0.93
2017-10-21 11:43:18,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:43:19,23.7,69.4,9.0,0.35,-0.22,0.93
2017-10-21 11:43:19,23.7,69.4,9.0,0.37,-0.22,0.93
2017-10-21 11:43:20,23.7,69.3,9.0,0.36,-0.22,0.93
2017-10-21 11:43:20,23.7,69.3,9.0,0.38,-0.22,0.93
2017-10-21 11:43:21,23.7,69.4,9.0,0.37,-0.22,0.93
